User,Timestamp,Compound_Score,Pos_Score,Neu_Score,Neg_Score,Tweets_Ago,Tweet_Text
nytimes,Sat Oct 06 01:17:05 +0000 2018,0.4019,0.124,0.876,0.0,6,RT @nytpolitics: Senator Susan Collins delivered a speech on the Senate floor explaining her decision to support Judge Brett Kavanaugh’s co…
nytimes,Sat Oct 06 01:02:04 +0000 2018,0.0,0.0,1.0,0.0,7,Evening Briefing: Here's what you need to know at the end of the day https://t.co/AlQnsOMTpn
nytimes,Sat Oct 06 00:47:02 +0000 2018,-0.296,0.0,0.885,0.115,8,"Citing 6 recent inmate deaths, a Cleveland judge said he would release people accused of low-level crimes on their… https://t.co/DAwLd9yvf9"
nytimes,Sat Oct 06 00:32:06 +0000 2018,0.4215,0.104,0.896,0.0,9,"The FDA approved an expansion of the age range for the HPV vaccine, so it can now be used in people ages 27 through… https://t.co/BLhkyefPiQ"
nytimes,Sat Oct 06 00:17:02 +0000 2018,-0.8271,0.0,0.675,0.325,10,RT @marclacey: Here's how rare it is for a police officer to face prison for killing a black person: https://t.co/S6IekxiOck
nytimes,Sat Oct 06 00:02:05 +0000 2018,0.0,0.0,1.0,0.0,11,"At Babe Ruth's resting place, cemetery workers find ⚾🌭🍕🍻 and more https://t.co/DEHsWhJK7b"
nytimes,Fri Oct 05 23:51:01 +0000 2018,0.0,0.0,1.0,0.0,12,Get our On Politics newsletter delivered to your inbox. Sign up here: https://t.co/z8lYRF1UVP
nytimes,Fri Oct 05 23:47:01 +0000 2018,0.0,0.0,1.0,0.0,13,"From our On Politics newsletter: If Senator Lisa Murkowski is unique, perhaps it’s because her home state’s politic… https://t.co/RjLpBeHjyP"
nytimes,Fri Oct 05 23:32:06 +0000 2018,-0.7269,0.0,0.756,0.244,14,No time to wait for your phone to charge up? No problem — these tips will get you the most battery power in the lea… https://t.co/MPzov0YfKW
nytimes,Fri Oct 05 23:17:03 +0000 2018,0.8591,0.302,0.698,0.0,15,RT @nytvideo: “The world has started listening to women.” Two activists were awarded the 2018 Nobel Peace Prize for their work to end the u…
nytimes,Fri Oct 05 23:02:07 +0000 2018,0.4019,0.144,0.791,0.065,16,"In 2015, Leon Lederman, a Nobel Prize-winning physicist, had to sell his medal for $765,000 to pay medical bills https://t.co/NyHdAoLFZ4"
nytimes,Fri Oct 05 22:47:02 +0000 2018,0.0,0.0,1.0,0.0,17,Evening Briefing: Here's what you need to know at the end of the day https://t.co/03lLEcTPTO
nytimes,Fri Oct 05 22:36:04 +0000 2018,0.4019,0.124,0.876,0.0,18,"RT @TomJolly: Here’s a look at the special section coming in the Sunday @nytimes, reprinting the two investigative stories on ⁦@realDonaldT…"
nytimes,Fri Oct 05 22:32:04 +0000 2018,0.2263,0.137,0.863,0.0,19,Here's a list of early voting dates for the states that allow it https://t.co/SNqAUsnLNe
nytimes,Fri Oct 05 22:17:02 +0000 2018,0.1531,0.149,0.761,0.091,20,RT @MitchKSmith: Some jurors are now talking to reporters about the verdict. It sounds like the disagreement was on whether to convict on f…
nytimes,Sat Oct 06 02:32:02 +0000 2018,0.4939,0.132,0.868,0.0,21,"This simple change in the way you get out of your car can save lives — of cyclists, drivers and passengers. Here’s… https://t.co/1Xin36tgTB"
nytimes,Sat Oct 06 02:17:01 +0000 2018,-0.3089,0.0,0.907,0.093,22,RT @nytopinion: Most Americans are not where this Senate majority is. They do not support President Trump. They do not approve of relentles…
nytimes,Sat Oct 06 02:02:01 +0000 2018,0.0,0.0,1.0,0.0,23,"The man that the Danish government says swindled it out of $2 billion resides in a 10,000 square foot home in Dubai… https://t.co/TjcEYEGDJg"
nytimes,Sat Oct 06 01:45:09 +0000 2018,0.4939,0.208,0.792,0.0,24,Senator Susan Collins took to the Senate floor and delivered a 45-minute point-by-point defense of her support for… https://t.co/FDzRLUqY25
nytimes,Sat Oct 06 01:30:03 +0000 2018,0.2975,0.115,0.885,0.0,25,"To the right and left alike, Judge Kavanaugh’s nomination appears less like a final spasm of division — a sobering… https://t.co/jXFaMlvvFf"
nytimes,Sat Oct 06 01:17:05 +0000 2018,0.4019,0.124,0.876,0.0,26,RT @nytpolitics: Senator Susan Collins delivered a speech on the Senate floor explaining her decision to support Judge Brett Kavanaugh’s co…
nytimes,Sat Oct 06 01:02:04 +0000 2018,0.0,0.0,1.0,0.0,27,Evening Briefing: Here's what you need to know at the end of the day https://t.co/AlQnsOMTpn
nytimes,Sat Oct 06 00:47:02 +0000 2018,-0.296,0.0,0.885,0.115,28,"Citing 6 recent inmate deaths, a Cleveland judge said he would release people accused of low-level crimes on their… https://t.co/DAwLd9yvf9"
nytimes,Sat Oct 06 00:32:06 +0000 2018,0.4215,0.104,0.896,0.0,29,"The FDA approved an expansion of the age range for the HPV vaccine, so it can now be used in people ages 27 through… https://t.co/BLhkyefPiQ"
nytimes,Sat Oct 06 00:17:02 +0000 2018,-0.8271,0.0,0.675,0.325,30,RT @marclacey: Here's how rare it is for a police officer to face prison for killing a black person: https://t.co/S6IekxiOck
nytimes,Sat Oct 06 00:02:05 +0000 2018,0.0,0.0,1.0,0.0,31,"At Babe Ruth's resting place, cemetery workers find ⚾🌭🍕🍻 and more https://t.co/DEHsWhJK7b"
nytimes,Fri Oct 05 23:51:01 +0000 2018,0.0,0.0,1.0,0.0,32,Get our On Politics newsletter delivered to your inbox. Sign up here: https://t.co/z8lYRF1UVP
nytimes,Fri Oct 05 23:47:01 +0000 2018,0.0,0.0,1.0,0.0,33,"From our On Politics newsletter: If Senator Lisa Murkowski is unique, perhaps it’s because her home state’s politic… https://t.co/RjLpBeHjyP"
nytimes,Fri Oct 05 23:32:06 +0000 2018,-0.7269,0.0,0.756,0.244,34,No time to wait for your phone to charge up? No problem — these tips will get you the most battery power in the lea… https://t.co/MPzov0YfKW
nytimes,Fri Oct 05 23:17:03 +0000 2018,0.8591,0.302,0.698,0.0,35,RT @nytvideo: “The world has started listening to women.” Two activists were awarded the 2018 Nobel Peace Prize for their work to end the u…
nytimes,Fri Oct 05 23:02:07 +0000 2018,0.4019,0.144,0.791,0.065,36,"In 2015, Leon Lederman, a Nobel Prize-winning physicist, had to sell his medal for $765,000 to pay medical bills https://t.co/NyHdAoLFZ4"
nytimes,Fri Oct 05 22:47:02 +0000 2018,0.0,0.0,1.0,0.0,37,Evening Briefing: Here's what you need to know at the end of the day https://t.co/03lLEcTPTO
nytimes,Fri Oct 05 22:36:04 +0000 2018,0.4019,0.124,0.876,0.0,38,"RT @TomJolly: Here’s a look at the special section coming in the Sunday @nytimes, reprinting the two investigative stories on ⁦@realDonaldT…"
nytimes,Fri Oct 05 22:32:04 +0000 2018,0.2263,0.137,0.863,0.0,39,Here's a list of early voting dates for the states that allow it https://t.co/SNqAUsnLNe
nytimes,Fri Oct 05 22:17:02 +0000 2018,0.1531,0.149,0.761,0.091,40,RT @MitchKSmith: Some jurors are now talking to reporters about the verdict. It sounds like the disagreement was on whether to convict on f…
nytimes,Fri Oct 05 22:02:05 +0000 2018,-0.4215,0.0,0.851,0.149,41,Kerry James Marshall is exasperated by the potential sale of a public mural of his in Chicago https://t.co/vQngwgwTBs
nytimes,Fri Oct 05 21:41:03 +0000 2018,-0.8176,0.0,0.746,0.254,42,"RT @MitchKSmith: For the first time in nearly 50 years, a Chicago police officer has been convicted of murder. Jason Van Dyke is guilty of…"
nytimes,Fri Oct 05 21:20:04 +0000 2018,0.8519,0.458,0.542,0.0,43,"RT @kimseverson: Dear Twitter,                              Here are the cookbooks we like best this season.                             Lo…"
nytimes,Fri Oct 05 21:12:06 +0000 2018,0.5346,0.19,0.81,0.0,44,"RT @MitchKSmith: Joseph McMahon, the special prosecutor, calls it a “gratifying verdict.” He adds: “But we all know that this verdict does…"
nytimes,Fri Oct 05 21:07:59 +0000 2018,0.8126,0.412,0.5,0.088,45,A top Democrat promised to open an investigation into accusations against Brett Kavanaugh if the party wins control… https://t.co/v8eOOGZT9d
nytimes,Fri Oct 05 21:00:21 +0000 2018,0.0,0.0,1.0,0.0,46,"The NYT review of ""A Star Is Born"" https://t.co/4xofqZKIud"
nytimes,Fri Oct 05 20:45:05 +0000 2018,0.0,0.0,1.0,0.0,47,"RT @dagnysalas: Everything from @nytimes in one place on Brett Kavanaugh, how the Senate is voting and more https://t.co/vSNb9b9s8C"
nytimes,Fri Oct 05 20:35:03 +0000 2018,0.5927,0.161,0.839,0.0,48,"Employers added only 134,000 jobs to their payrolls last month, but the numbers are better than that single data po… https://t.co/SZQTr6f3wN"
nytimes,Fri Oct 05 20:25:06 +0000 2018,0.0,0.0,1.0,0.0,49,"RT @MitchKSmith: It is extraordinarily rare for a police officer to be convicted in an on-duty shooting. Last year, a series of closely wat…"
nytimes,Fri Oct 05 20:15:04 +0000 2018,0.8591,0.373,0.627,0.0,50,"Denis Mukwege is a Congolese gynecological surgeon who was awarded the Nobel Peace Prize. Over time, he has become… https://t.co/vrZouwyJIL"
nytimes,Fri Oct 05 20:08:11 +0000 2018,0.0,0.0,1.0,0.0,51,"Breaking News: Senator Joe Manchin, a Democrat up for re-election, said he’d vote to confirm Brett Kavanaugh shortl… https://t.co/Pbk3FCvlCq"
nytimes,Fri Oct 05 20:00:10 +0000 2018,0.5774,0.175,0.774,0.051,52,Review: “A Crooked Somebody” doesn’t mind watching its characters squirm a little. That’s tough for them but good f… https://t.co/sprCywFsRx
nytimes,Fri Oct 05 19:52:45 +0000 2018,0.0,0.0,1.0,0.0,53,"Breaking News: Senator Susan Collins, a Republican, said she’d vote to confirm Judge Brett Kavanaugh to the Supreme… https://t.co/re7zrxaEV4"
nytimes,Fri Oct 05 19:45:06 +0000 2018,0.0,0.0,1.0,0.0,54,A sheet pan takes the concept of a one-pot meal and flips it onto a pan https://t.co/yjo0ldzyyZ https://t.co/HW77zqTVwZ
nytimes,Fri Oct 05 19:30:04 +0000 2018,0.0,0.0,1.0,0.0,55,Her home in Vienna was confiscated by the Nazis in 1940. She later secretly moved back in and spied on the SS offic… https://t.co/UIfZQ2NrxO
nytimes,Fri Oct 05 19:15:06 +0000 2018,0.4404,0.146,0.854,0.0,56,Conservatives hope to use the liberal opposition to Brett Kavanaugh’s nomination as a graphic example of the threat… https://t.co/Md7ORn1VQx
nytimes,Fri Oct 05 19:10:07 +0000 2018,-0.8176,0.0,0.615,0.385,57,"RT @NYTNational: ⚡️ “Chicago officer found guilty of murder in Laquan McDonald case”

https://t.co/fNL73Or7El"
nytimes,Fri Oct 05 19:02:43 +0000 2018,0.0,0.0,1.0,0.0,58,Breaking News: A white Chicago police officer who shot a black teenager 16 times was convicted of second-degree mur… https://t.co/E11ELSygND
nytimes,Fri Oct 05 19:00:10 +0000 2018,0.0,0.0,1.0,0.0,59,"For some, the sight of Melania Trump on a Kenyan safari wearing a white pith helmet — a common symbol of European c… https://t.co/xSkZPqb8XP"
nytimes,Fri Oct 05 18:45:09 +0000 2018,0.0,0.0,1.0,0.0,60,"5 million Americans make their own bullets and shells. They say it's a therapeutic hobby, a money-saver and a way t… https://t.co/CeXrrc4GU7"
nytimes,Fri Oct 05 18:30:04 +0000 2018,-0.2263,0.0,0.909,0.091,61,"In Opinion

Emma González writes, ""This isn’t something we are ever going to forget about. This isn’t something we… https://t.co/tXBQhvJ72K"
nytimes,Fri Oct 05 18:20:05 +0000 2018,0.0,0.0,1.0,0.0,62,"RT @NYTNational: “I flail, I gasp, and I make barbaric yawps — even though the pool I’m using is only four feet deep, even though I have a…"
nytimes,Fri Oct 05 18:10:03 +0000 2018,0.0,0.0,1.0,0.0,63,Here are the 4 key senators as the Senate moves toward a final vote Saturday on Judge Brett Kavanaugh https://t.co/J3v8dl9l5h
nytimes,Fri Oct 05 17:55:03 +0000 2018,0.3818,0.159,0.841,0.0,64,"By the Book: What does Tom Hanks look for in a novel? ""Authenticity. I want to see the world accurately, and histor… https://t.co/eBRl9N9ntt"
nytimes,Fri Oct 05 17:40:08 +0000 2018,0.0,0.0,1.0,0.0,65,"Exactly one year ago, reporting on Harvey Weinstein unleashed a movement. What will the next year bring? It’s hard… https://t.co/IlgH7jKDzQ"
nytimes,Fri Oct 05 17:25:07 +0000 2018,0.0,0.0,1.0,0.0,66,Senator Lisa Murkowski was the only Republican to vote against moving ahead with Brett Kavanaugh’s confirmation to… https://t.co/Kb2Fcwfwzo
nytimes,Fri Oct 05 17:10:08 +0000 2018,-0.5267,0.0,0.794,0.206,67,"Trump claimed, without proof, that some of the women protesting the nomination of Brett Kavanaugh by confronting se… https://t.co/VBy87p1J5h"
nytimes,Fri Oct 05 16:55:06 +0000 2018,0.0,0.0,1.0,0.0,68,There are many theories for why there are so few black kickers and punters at historically black colleges. Here are… https://t.co/9OaEv8LWqS
nytimes,Fri Oct 05 16:48:36 +0000 2018,0.6369,0.189,0.811,0.0,69,"Modern Love: ""You can’t will the right man into your life simply by planning for him"" https://t.co/M8RNLZuJom [Corrects link]"
nytimes,Fri Oct 05 16:40:08 +0000 2018,0.6582,0.204,0.796,0.0,70,"Bradley Cooper was very excited to finally reveal ""A Star Is Born."" But he wasn't really excited to sit down and ex… https://t.co/tUbe3uNnGm"
nytimes,Fri Oct 05 16:25:06 +0000 2018,0.5859,0.237,0.667,0.096,71,"He has raced in a panda costume, passed up corporate cash and staged a huge upset. Meet Yuki Kawauchi, the great od… https://t.co/aEBdLsNZly"
nytimes,Fri Oct 05 16:20:10 +0000 2018,0.6369,0.208,0.792,0.0,72,"Modern Love: ""You can’t will the right man into your life simply by planning for him"" https://t.co/KCsNYNT0y0"
nytimes,Fri Oct 05 15:50:08 +0000 2018,-0.6486,0.0,0.807,0.193,73,"For months, a reputed mobster has been pursued by someone who wanted him dead. On Thursday, outside a McDonald’s in… https://t.co/YSL3JGfsez"
nytimes,Fri Oct 05 15:35:04 +0000 2018,0.6908,0.231,0.769,0.0,74,Democrats think Jacky Rosen can win a crucial Senate seat in Nevada. But first she needs to make an impression with… https://t.co/Bs0vZfS5IB
nytimes,Fri Oct 05 15:20:05 +0000 2018,0.6249,0.37,0.485,0.145,75,"How special education is failing T.J., a friendly 12-year-old boy, and many children like him https://t.co/ixUXBFMCbr"
nytimes,Fri Oct 05 15:11:25 +0000 2018,-0.296,0.0,0.905,0.095,76,"RT @nytgraphics: Results of procedural vote to limit debate on Kavanaugh nomination and move it to a final vote.

Murkowski voted No.
Manch…"
nytimes,Fri Oct 05 15:05:05 +0000 2018,-0.2023,0.0,0.909,0.091,77,A Frenchman who threw an ashtray and hit a young woman outside a Paris cafe after she confronted him for catcalling… https://t.co/j93ymgomVF
nytimes,Fri Oct 05 14:53:43 +0000 2018,-0.1779,0.065,0.837,0.098,78,Breaking News: Judge Brett Kavanaugh cleared a major hurdle as the Senate voted to cut off debate on his nomination… https://t.co/LjpcrnD5cx
nytimes,Fri Oct 05 14:44:02 +0000 2018,0.5574,0.184,0.816,0.0,79,How every senator is voting on whether to advance Brett Kavanaugh's nomination to the Supreme Court https://t.co/VkRhEYzkV0
nytimes,Fri Oct 05 14:35:07 +0000 2018,-0.3182,0.0,0.874,0.126,80,A divided Senate is headed toward a critical procedural vote Friday morning on the nomination of Brett Kavanaugh https://t.co/8kNRf7KGfh
nytimes,Fri Oct 05 14:25:01 +0000 2018,0.0,0.0,1.0,0.0,81,"RT @MichaelPaulson: You might know him as the creator of “Rent.” But Jonathan Larson left behind much more music, and some of it is about t…"
nytimes,Fri Oct 05 14:15:03 +0000 2018,-0.3447,0.0,0.86,0.14,82,"""I have had people who will say no to that building because they don't want to line his pockets"" said a broker abou… https://t.co/9nVUWelQG6"
nytimes,Fri Oct 05 14:00:13 +0000 2018,-0.296,0.0,0.896,0.104,83,"""There's no fish in our 'fish,'"" said a fishmonger who opened what he says is London's first stand-alone vegan fish… https://t.co/sTClYcVXUI"
nytimes,Fri Oct 05 13:44:01 +0000 2018,0.0,0.0,1.0,0.0,84,"""The vice president attempted to shift public scrutiny from Russia to China,"" said a senior fellow at the Brookings… https://t.co/p9sEpFda9H"
nytimes,Fri Oct 05 13:31:04 +0000 2018,0.0,0.0,1.0,0.0,85,"Cindy Sherman has recently taken to Instagram, where she has been producing a series of images utterly unlike anyth… https://t.co/dbFF2G1Rpr"
nytimes,Fri Oct 05 13:16:04 +0000 2018,0.34,0.194,0.806,0.0,86,Our cybersecurity reporter @sheeraf explains how she safeguards her devices https://t.co/wqFo3CVKDw
nytimes,Fri Oct 05 13:00:09 +0000 2018,-0.4215,0.0,0.859,0.141,87,John Paul Stevens said that Judge Brett Kavanaugh's statements at the hearings revealed prejudices that would make… https://t.co/YgRuYlzrAY
nytimes,Fri Oct 05 12:45:05 +0000 2018,0.0,0.0,1.0,0.0,88,"His post and movement, #squatforchange, reignited the conversation about how changing stations are more commonly fo… https://t.co/6zyqvXuFQZ"
nytimes,Fri Oct 05 12:38:07 +0000 2018,0.0,0.0,1.0,0.0,89,"Breaking News: The U.S. economy added 134,000 jobs in September, extending a record run of hiring to eight full yea… https://t.co/YeWJ2PTQnn"
nytimes,Fri Oct 05 12:30:12 +0000 2018,0.0,0.0,1.0,0.0,90,"Joel Kaplan, Facebook's vice president for global public policy, sat two rows behind Judge Brett Kavanaugh at his t… https://t.co/amvlqylND2"
nytimes,Fri Oct 05 12:16:02 +0000 2018,0.4019,0.153,0.847,0.0,91,What lawmakers from both parties had to say about the FBI report on Brett Kavanaugh https://t.co/pw5EmRWZsk
nytimes,Fri Oct 05 12:00:11 +0000 2018,0.0,0.0,1.0,0.0,92,"Your daily @DealBook Briefing:

• A report on Chinese spy chips sparks a heated debate. 

• Elon Musk still isn't p… https://t.co/WjEsidnTzB"
nytimes,Fri Oct 05 11:44:01 +0000 2018,-0.6369,0.0,0.785,0.215,93,"""By recounting what happened to us, we relived our pain and risked being judged harshly by those around us,"" Nadia… https://t.co/inBZZniHpL"
nytimes,Fri Oct 05 11:30:12 +0000 2018,-0.4939,0.0,0.811,0.189,94,President Trump mocked former Senator Al Franken for folding “like a wet rag” and quickly resigning last year in th… https://t.co/M9odjDB4qV
nytimes,Fri Oct 05 11:15:04 +0000 2018,-0.5859,0.0,0.817,0.183,95,"In Opinion

Op-Ed contributor @rgay writes: ""Despite everything we know about the prevalence of sexual assault and… https://t.co/Ci4cIUT6d7"
nytimes,Fri Oct 05 11:11:03 +0000 2018,0.0,0.0,1.0,0.0,96,RT @katierogers: FLOTUS dances with orphans in Kenya https://t.co/IhyHfMGtOJ
nytimes,Fri Oct 05 11:00:07 +0000 2018,0.0,0.0,1.0,0.0,97,What the FBI found out (or didn't) about Judge Brett Kavanaugh https://t.co/QNCJ7AHKZR https://t.co/NRoWkNpnLk
nytimes,Fri Oct 05 10:44:03 +0000 2018,0.7506,0.312,0.565,0.122,98,"Denis Mukwege and Nadia Murad won the Nobel Peace Prize ""for their efforts to end the use of sexual violence as a w… https://t.co/VABpgfQYLK"
nytimes,Fri Oct 05 10:30:04 +0000 2018,0.4215,0.123,0.877,0.0,99,"The United States has long used its economic and financial power to pursue its foreign policy goals. But last week,… https://t.co/AopS08hqbE"
nytimes,Fri Oct 05 10:16:03 +0000 2018,0.0,0.0,1.0,0.0,100,Morning Briefing: Here's what you need to know to start your day https://t.co/w7pPy7gxgD
